step,wealth
349,10828.493908701723
350,10843.640651437541
351,10928.130034501612
352,11127.339368282712
353,11071.804454878948
354,10981.482278687723
355,10652.890163477829
356,10571.81522035967
357,10433.208448197007
358,10385.989869774558
359,10253.08472651938
360,10177.876891467718
361,10399.267147445602
362,10286.454747465785
363,10223.720054152664
364,10303.377712037818
365,10300.36404561014
366,10420.193341830005
367,10520.746056706466
368,10678.15607830913
369,10730.17669398723
370,10675.73676580539
371,10611.366268690372
372,10545.639584518867
373,10382.066176402312
374,10411.448535948797
375,10367.123649231697
376,10446.590036859734
377,10500.313813728131
378,10553.091697588203
379,10524.835193130197
380,10343.38642539886
381,10304.990735908787
382,10422.349203720443
383,10291.757624322683
384,10295.988272898696
385,10460.865664236775
386,10453.10598831098
387,10295.614297903268
388,10009.163037924933
389,10067.02437208254
390,9771.17003907662
391,9798.606295377882
392,10043.039167942705
393,9664.86026833044
394,9722.862701311018
395,9701.774650635178
396,9992.812992504252
397,10174.810061154767
398,10113.895425233588
399,10279.646131529893
400,10303.37058437789
401,10138.37572317383
402,10127.786531044554
403,10367.070859024141
404,10389.368155730197
405,10284.820442195321
406,10497.625217028111
407,10433.13338330689
408,10437.686471405339
409,10631.171725404383
410,10549.704349015548
411,10601.106474396001
412,10810.842685523254
413,11073.033984733758
414,11010.728868143728
415,11056.738203621591
416,11265.316683222303
417,11078.90193767958
418,11112.58339910845
419,11218.670278844942
420,11096.030986399315
421,11230.88118023634
422,11397.43543099239
423,11619.36353512071
424,11584.297660510048
425,11748.280656946556
426,11947.365908790633
427,11921.595823119977
428,12217.989687914669
429,12195.818430562325
430,12314.78715557253
431,12700.226855029612
432,12651.622539696209
433,12390.43630215468
434,12380.341463940946
435,12279.348929024616
436,12408.539964282223
437,12431.952310783108
438,12473.868212753338
439,12659.30621694527
440,12648.887838172886
441,12503.560681249448
442,12392.425904393345
443,12327.173267493505
444,12325.312830276209
445,12210.13824955815
446,12262.19607916691
447,12100.18234448313
448,12177.054060286837
449,12300.427657908005
450,12185.770752914465
451,12200.566419016151
452,12055.360496708277
453,12364.399451757246
454,12518.514093964834
455,12699.701041512297
456,12662.038426348367
457,12578.225548407188
458,12773.667496453538
459,12765.034764839198
460,12743.441979410662
461,12728.639441265099
462,12677.992872556246
463,12941.523563870267
464,12941.523563870267
465,13158.776496679875
466,13212.88995822568
467,13192.214913305745
468,13098.24299616494
469,13136.256038772477
470,12958.533783459512
471,12685.85615753415
472,12655.12862366021
473,12695.57506322053
474,12873.55190522329
475,12430.2491227536
476,12347.78460848005
