step,wealth
548,12975.346281280534
549,13027.401862859946
550,13029.396881416156
551,13040.132639534393
552,13038.851085728802
553,12941.550047613635
554,12860.520046132837
555,12875.770281182631
556,13028.945174214545
557,12937.533068840969
558,12990.379024766013
559,12962.345432511871
560,12866.411797462308
561,13046.527357565998
562,13033.63695403078
563,13013.25152473163
564,13053.736628262046
565,12903.89257801406
566,13196.464633103613
567,13188.981522819116
568,13281.150927631246
569,13448.075617255492
570,13496.948144517108
571,13472.409184770793
572,13486.348441640062
573,13595.24889341687
574,13495.915111304805
575,13745.01825573568
576,13908.95746729168
577,13894.020833335135
578,13893.119412976397
579,13826.425201957672
580,13809.187511664293
581,13910.563842592917
582,13852.06413704913
583,13778.920334988938
584,13653.774836329729
585,13776.780291906874
586,13825.14655985659
587,13757.03628363613
588,13844.434945440227
589,13883.79988522658
590,13880.973073040828
591,13859.021958476424
592,13862.561494243111
593,13851.143119912813
594,13909.019766354762
595,13909.756197250788
596,13887.445960881625
597,13879.272791550125
598,13915.156377992054
599,13858.857906677422
600,13885.847069335421
601,13861.685139800997
602,13833.40950114389
603,13896.553854043124
604,13987.944675460285
605,13989.767699554228
606,13979.316123862973
607,13987.249419122832
608,14119.134424361977
609,14223.40658689121
610,14203.120889408268
611,14435.979133904875
612,14345.40855249706
613,14594.91926805627
614,14367.663930113258
615,14414.393069990165
616,14438.6601428142
617,14469.791559525123
618,14477.969435387324
619,14432.328681886816
620,14420.549257038829
621,14388.143105616997
622,14595.767821029016
623,14680.98029678426
624,14886.458513337815
625,14859.90441463321
626,14902.993107497903
627,14925.451439769586
628,14900.457618901057
629,14894.699997662508
630,14894.584882260642
631,14920.714311077594
632,14865.481352386843
633,14884.601524675634
634,14865.184968610936
635,14862.889739064753
636,14865.423831064945
637,14894.068725710189
638,14893.31180921966
639,14892.238436439644
640,14926.249507532562
641,14915.575166996154
642,14999.579637166236
643,14993.165555119502
644,14997.462475157961
645,15025.653877683688
646,15021.329671793916
647,15003.10488052217
648,15088.382295501415
649,15089.488958373364
650,15092.412742154605
651,15097.68533641661
652,15099.342259317633
653,15100.267050572917
654,15103.231842940957
655,15107.640454748373
656,15124.183523096683
657,15053.467703904518
658,15061.591905382911
659,15061.499703337795
660,15105.874809232288
661,15109.66085821791
662,15127.322669905257
663,15123.024019361465
664,15123.026462119535
665,15146.048012176927
666,15127.874200217726
667,15068.183141103294
668,15084.372165639295
669,15071.945117266916
670,15096.4504361475
671,15067.339651446993
672,15057.84427712118
673,14991.625750063416
674,14944.135975001213
675,14937.00467410447
676,14835.810270996782
677,14914.895816054148
678,14959.559495595353
679,14993.06954728141
680,14979.283244160655
681,15015.095244915621
682,15023.27406049419
683,15024.650978412272
684,15024.760793706333
685,15017.728107955012
686,14988.887627612277
687,14984.534699507474
688,14993.503256727427
689,15026.784110075541
690,15047.54831090248
691,15030.302949972614
692,14984.365766499006
693,14926.0917601613
694,14868.851856847348
695,14875.23639373072
696,14851.209516594201
697,14797.987619493939
698,14783.296804155567
699,14834.242314104125
700,14835.990936211583
701,14804.675540487353
702,14786.239276960378
703,14787.010550338597
