step,wealth
643,11668.367728254789
644,11656.579229114232
645,11524.826812979598
646,11445.447822443526
647,11364.091409777004
648,11572.546397562497
649,11575.631026544088
650,11524.756462985391
651,11578.478506435129
652,11558.26830342113
653,11543.11396510723
654,11582.869575179771
655,11505.20555701218
656,11644.025682976007
657,11755.65825847637
658,11738.540748648385
659,11743.306758021772
660,11610.768751011621
661,11526.344844183766
662,11625.732161940377
663,11775.32671573074
664,11779.811486731194
665,11714.307789994245
666,11825.080232663231
667,11994.859761789916
668,11971.852608693627
669,11997.892689887562
670,11956.335670220067
671,12028.43608043999
672,12049.999700482278
673,12158.822945208329
674,12238.7217544742
675,12253.287661421778
676,12404.265540757338
677,12315.950554637935
678,12251.886787116195
679,12188.94983634606
680,12232.868987065736
681,12140.037589866843
682,12090.334480980917
683,12222.162949238053
684,12228.326137800004
685,12276.428477602038
686,12420.450677010831
687,12434.732369646596
688,12416.225796609915
689,12318.615888458588
690,12287.47602232734
691,12318.537170908545
692,12396.739728199467
693,12496.083843122628
694,12594.872041143
695,12587.025117807161
696,12630.654364670736
697,12724.160403963071
698,12752.424201216427
699,12667.5370243042
700,12667.5370243042
701,12724.000024710094
702,12758.690165433152
703,12760.650993828425
704,12675.767055272316
705,12799.262711195559
706,12823.61001671652
707,12786.861702502767
708,12607.737493371917
709,12571.553877612067
710,12514.566665930142
711,12623.32662043964
712,12568.3119242053
713,12484.007671228079
714,12488.487946778927
715,12481.204069175155
716,12549.911193113772
717,12402.860046199847
718,12311.510228358375
719,12217.338866823658
720,12223.218038701298
721,12302.488364095962
722,12269.120530552205
723,12405.015399478783
724,12231.890499928519
725,12317.820700145368
726,12395.685583386861
727,12573.579899777827
728,12625.261594489059
729,12606.77247994755
730,12630.264930526768
731,12575.559833811454
732,12490.735643585605
733,12452.327165429457
734,12471.06782554961
735,12552.816339636991
736,12483.767535787949
737,12498.314448624145
738,12605.618308036837
739,12408.433322231353
740,12415.707714015296
741,12389.933281632551
742,12275.501133415835
743,12070.911766875288
744,12043.739212928962
745,12094.27929283372
746,11915.281086587063
747,11920.036401722356
748,11988.94256950491
749,11959.810545188895
750,11955.053428658546
751,11793.941541377217
752,11879.513321280729
753,11875.036609815517
754,12015.196038672517
755,12091.874504838806
756,12154.647548544404
757,12204.334760646154
758,12129.704006775239
759,12069.1366779754
760,12195.4579559015
761,12194.898569714402
762,12031.308245680033
763,11925.12912646819
764,11777.684581322863
765,11757.25397026044
766,11845.563677300472
767,11674.32260785311
768,11533.683362024045
769,11481.284822166943
770,11617.738456051564
771,11690.472349263022
772,11814.488227387696
773,12038.762859751085
774,12148.09942048979
775,12176.013905578508
776,12210.618355179444
777,12219.557928375318
778,12123.88720460034
779,12311.617449512025
780,12299.876124078995
781,12536.217243536465
782,12562.729439126844
783,12578.08542372936
784,12593.720434593157
785,12690.290621962286
786,12662.60361944063
787,12711.397691276814
788,12719.217340336048
789,12696.28924553652
790,12708.854162629581
791,12699.91154658226
792,12749.81850901499
793,12825.022462660037
794,12757.52145154248
795,12755.007076186666
796,12703.503290835803
797,12800.068135305915
798,12854.979610102564
799,12904.883517974458
800,12963.688496625904
801,13141.238043560796
802,13183.345366397285
803,13108.279054456529
804,13181.80704221875
805,13261.721496190568
806,13076.664676313116
807,13200.072306976197
808,13226.57428384302
809,13282.30627100564
810,13306.299689127076
811,13311.325148574226
812,13272.7334646002
813,13198.246010111041
814,13090.017094664045
815,13047.785332172354
816,13065.643723780988
817,13250.849261023382
818,13230.731571034094
819,13305.346390669112
820,13299.481990490138
821,13308.692255082577
822,13259.743131594296
823,13185.830392191263
824,13302.571574334417
825,13467.37841086673
826,13495.822381309228
827,13535.126164203502
828,13549.91331716519
829,13623.410592469045
830,13606.092221877729
831,13713.420027303826
832,13702.808518241356
833,13477.371357742279
834,13652.620693495082
835,13795.595914188889
836,13745.27247679719
837,13785.120739715123
838,13899.617602779206
839,13905.755407966379
840,13985.891245984969
841,13979.750839823319
842,13785.869411765902
843,13910.584015719063
844,14006.2337339866
845,13936.308705903066
846,13859.371838834897
847,13871.920945454971
848,14156.07668742262
849,14165.836133991468
850,14113.858534428602
851,14140.054148753321
852,14121.353139741
853,14172.028239401627
854,14304.458605058719
855,14289.109723455758
856,14145.583892875145
857,14217.081887822082
858,14357.51098761098
859,14271.074462720537
860,14258.798268877325
861,14411.36550947272
862,14388.759441293092
863,14360.286738427287
864,14216.791978804487
865,14301.03452686866
866,14380.286406097033
867,14512.683844202827
868,14560.5639969895
869,14532.933511020066
870,14492.72632624331
871,14465.93393425495
872,14586.995451860488
873,14584.206991182964
874,14558.812328352395
875,14465.94888779921
876,14481.832522173314
877,14303.977314868242
878,14452.63462652349
879,14460.71689842422
880,14477.433847877644
881,14331.73929112751
882,14439.49306084071
883,14238.795121421936
884,14059.282670334793
885,14033.618384042562
886,13950.317639929726
887,13921.581986926005
888,13799.535728414334
889,13926.036057257477
890,14090.318563230981
891,14083.629194610543
892,14030.025069925186
893,14162.318058183382
894,14212.385225782227
895,13985.440613538854
896,13939.954020709185
897,14069.73471265837
898,14243.061328638767
899,14389.392590297903
900,14405.261556657426
901,14406.654270933132
902,14489.425821451772
903,14508.076778965735
904,14510.026508509396
905,14576.44805956256
906,14755.839132620826
907,14725.448341497768
908,14746.601199652581
909,14763.581554204598
910,14799.745684553121
911,14757.069770555978
912,14648.885158486755
913,14745.489867798431
914,14755.791178108515
915,14652.10012386059
916,14554.578371978074
917,14686.543300199162
918,14698.513340986283
919,14714.934863199556
920,14888.793094990056
921,14888.514625423217
922,14870.403261391448
923,14916.27943786047
924,14952.158293646291
925,15074.45964614943
926,15104.780766187261
927,15113.966980734362
928,15233.783252802712
929,15272.43816948301
930,15230.893386956737
931,15161.402515921687
932,15112.038144966795
933,15170.120288834432
