Date,open,high,low,close,volume,Log_Return
1999-03-02,0.04583299905061722,0.04609400033950806,0.04479200020432472,0.045572999864816666,55248000.0,-0.00854302418737074
1999-03-03,0.04583299905061722,0.04583299905061722,0.042187999933958054,0.042447999119758606,61392000.0,-0.07103565626888297
1999-03-04,0.044530998915433884,0.04479200020432472,0.04114599898457527,0.04153599962592125,57360000.0,-0.021719264582957365
1999-03-05,0.041926998645067215,0.04400999844074249,0.041926998645067215,0.043880000710487366,78768000.0,0.05489813952313671
1999-03-08,0.04270799830555916,0.04583299905061722,0.041926998645067215,0.044530998915433884,75888000.0,0.014726899898243495
1999-03-09,0.04440100118517876,0.04661500081419945,0.04440100118517876,0.04596399888396263,143184000.0,0.03167290561783087
1999-03-10,0.04661500081419945,0.04661500081419945,0.044530998915433884,0.0451820008456707,235344000.0,-0.017159660962689838
1999-03-11,0.04440100118517876,0.0451820008456707,0.04322899878025055,0.04322899878025055,54288000.0,-0.044187258040224275
1999-03-12,0.04349000006914139,0.04349000006914139,0.04166699945926666,0.042447999119758606,90768000.0,-0.0182317614533396
1999-03-15,0.04349000006914139,0.04479200020432472,0.04322899878025055,0.04427099972963333,108816000.0,0.04205005238389026
1999-03-16,0.044530998915433884,0.045051999390125275,0.042447999119758606,0.04283899813890457,79152000.0,-0.03288096984958955
1999-03-17,0.04322899878025055,0.04400999844074249,0.04205700010061264,0.04309900104999542,51360000.0,0.0060509601540443825
1999-03-18,0.04322899878025055,0.04427099972963333,0.042187999933958054,0.04362000152468681,46320000.0,0.01201597638053542
1999-03-19,0.04349000006914139,0.045051999390125275,0.04349000006914139,0.04374999925494194,105312000.0,0.002975800046395083
1999-03-22,0.04466100037097931,0.04479200020432472,0.042447999119758606,0.042447999119758606,36672000.0,-0.030211819115275595
1999-03-23,0.04270799830555916,0.04270799830555916,0.039062999188899994,0.03984399884939194,163968000.0,-0.06330797625335549
1999-03-24,0.0395830012857914,0.03984399884939194,0.03802099823951721,0.0395830012857914,60864000.0,-0.006572034763117518
1999-03-25,0.03945299983024597,0.04166699945926666,0.039322998374700546,0.04010400176048279,40320000.0,0.013076358217160244
1999-03-26,0.04062499850988388,0.04374999925494194,0.04062499850988388,0.04362000152468681,88272000.0,0.08403967186819328
1999-03-29,0.04492200165987015,0.04596399888396263,0.044140998274087906,0.04492200165987015,65952000.0,0.029411893699323066
1999-03-30,0.045051999390125275,0.04544299840927124,0.04088500142097473,0.04114599898457527,69504000.0,-0.08780099705319078
1999-03-31,0.042447999119758606,0.044530998915433884,0.040495000779628754,0.04400999844074249,153600000.0,0.06729015301991925
1999-04-01,0.04400999844074249,0.04427099972963333,0.041926998645067215,0.04270799830555916,30432000.0,-0.030030628752347965
1999-04-05,0.042187999933958054,0.04322899878025055,0.04114599898457527,0.041405998170375824,98640000.0,-0.03096046296193089
1999-04-06,0.04179700091481209,0.041926998645067215,0.0395830012857914,0.04036499932408333,69696000.0,-0.025462697577240956
1999-04-07,0.04062499850988388,0.04400999844074249,0.04036499932408333,0.04374999925494194,89280000.0,0.08052853967186335
1999-04-08,0.04400999844074249,0.04583299905061722,0.04349000006914139,0.044530998915433884,130128000.0,0.017693955723147248
1999-04-09,0.04479200020432472,0.04479200020432472,0.04349000006914139,0.04374999925494194,48624000.0,-0.017693955723147248
1999-04-12,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.041926998645067215,33312000.0,-0.04256161728498631
1999-04-13,0.04270799830555916,0.04270799830555916,0.0395830012857914,0.040233999490737915,36144000.0,-0.041217581839863904
1999-04-14,0.04010400176048279,0.041016001254320145,0.039062999188899994,0.039062999188899994,48288000.0,-0.029536689998068244
1999-04-15,0.04010400176048279,0.04010400176048279,0.039062999188899994,0.04010400176048279,35856000.0,0.026300417208330096
1999-04-16,0.03984399884939194,0.04205700010061264,0.03984399884939194,0.041405998170375824,38928000.0,0.03194962981996596
1999-04-19,0.041926998645067215,0.041926998645067215,0.039062999188899994,0.0395830012857914,31296000.0,-0.04502598803712621
1999-04-20,0.0395830012857914,0.04114599898457527,0.03841099888086319,0.038802001625299454,67680000.0,-0.019927932062464127
1999-04-21,0.038802001625299454,0.0395830012857914,0.0385419987142086,0.03945299983024597,37488000.0,0.016638252145735777
1999-04-22,0.0395830012857914,0.0395830012857914,0.037370000034570694,0.03776000067591667,227184000.0,-0.043859726547612166
1999-04-23,0.037629999220371246,0.03776000067591667,0.035677000880241394,0.035937998443841934,126048000.0,-0.049455170974561646
1999-04-26,0.035937998443841934,0.03645800054073334,0.03333299979567528,0.03411500155925751,123504000.0,-0.05205797222976649
1999-04-27,0.03489600121974945,0.03802099823951721,0.03437500074505806,0.03776000067591667,226944000.0,0.10151314320432814
1999-04-28,0.03802099823951721,0.03802099823951721,0.03632799908518791,0.03750000149011612,120096000.0,-0.006909386464841294
1999-04-29,0.037629999220371246,0.03776000067591667,0.036719001829624176,0.03750000149011612,48144000.0,0.0
1999-04-30,0.037891000509262085,0.0395830012857914,0.037629999220371246,0.03802099823951721,99312000.0,0.013797619645035564
1999-05-03,0.03841099888086319,0.03841099888086319,0.03723999857902527,0.03828100115060806,33840000.0,0.006815127244597985
1999-05-04,0.03828100115060806,0.03828100115060806,0.03541700169444084,0.036198001354932785,96048000.0,-0.055949813484598376
1999-05-05,0.03645800054073334,0.03697900101542473,0.03437500074505806,0.03697900101542473,144576000.0,0.021346305290881773
1999-05-06,0.036719001829624176,0.03750000149011612,0.03515600040555,0.03626300022006035,35616000.0,-0.019552267638947907
1999-05-07,0.03515600040555,0.036719001829624176,0.03515600040555,0.03645800054073334,25008000.0,0.0053629841726450245
1999-05-10,0.036198001354932785,0.03723999857902527,0.036198001354932785,0.03645800054073334,19680000.0,0.0
1999-05-11,0.03802099823951721,0.0395830012857914,0.03723999857902527,0.03841099888086319,171744000.0,0.052182919827409524
1999-05-12,0.038802001625299454,0.03971400111913681,0.03828100115060806,0.0395830012857914,168480000.0,0.030055917872158222
1999-05-13,0.0395830012857914,0.04062499850988388,0.03945299983024597,0.0395830012857914,69936000.0,0.0
1999-05-14,0.0395830012857914,0.0395830012857914,0.03697900101542473,0.03750000149011612,28464000.0,-0.05405879292918181
1999-05-17,0.03697900101542473,0.039322998374700546,0.0368489995598793,0.039322998374700546,35760000.0,0.04746857537351534
1999-05-18,0.03971400111913681,0.04166699945926666,0.0385419987142086,0.04114599898457527,151536000.0,0.04531714428715228
1999-05-19,0.04296899959445,0.044530998915433884,0.03867200016975403,0.039322998374700546,451728000.0,-0.04531714428715228
1999-05-20,0.0395830012857914,0.0395830012857914,0.034765999764204025,0.036198001354932785,178176000.0,-0.08280564196848017
1999-05-21,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03541700169444084,303504000.0,-0.0218119274184132
1999-05-24,0.035677000880241394,0.03645800054073334,0.034765999764204025,0.03528600186109543,162624000.0,-0.0037056412503755354
1999-05-25,0.03541700169444084,0.035937998443841934,0.03515600040555,0.03554699942469597,130080000.0,0.007369410869351611
1999-05-26,0.03541700169444084,0.03723999857902527,0.03541700169444084,0.03541700169444084,104736000.0,-0.003663769618976076
1999-05-27,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03515600040555,82320000.0,-0.007396666461291002
1999-05-28,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03554699942469597,88656000.0,0.011060436080267078
1999-06-01,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.035677000880241394,98544000.0,0.003650499813462549
1999-06-02,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03437500074505806,130128000.0,-0.0371766704707035
1999-06-03,0.03528600186109543,0.03554699942469597,0.03489600121974945,0.03528600186109543,41568000.0,0.02615675978788934
1999-06-04,0.03554699942469597,0.035677000880241394,0.03528600186109543,0.03554699942469597,78912000.0,0.007369410869351611
1999-06-07,0.03574199974536896,0.03645800054073334,0.035677000880241394,0.035937998443841934,125136000.0,0.010939439884681601
1999-06-08,0.03606799989938736,0.03750000149011612,0.035937998443841934,0.0368489995598793,153312000.0,0.025033281078095104
1999-06-09,0.03697900101542473,0.03828100115060806,0.03697900101542473,0.03750000149011612,95184000.0,0.017512503431625248
1999-06-10,0.03750000149011612,0.03776000067591667,0.03723999857902527,0.037629999220371246,36096000.0,0.0034606111742747636
1999-06-11,0.037629999220371246,0.03776000067591667,0.03554699942469597,0.0368489995598793,61008000.0,-0.020973114605900012
1999-06-14,0.036913998425006866,0.03697900101542473,0.03515600040555,0.03541700169444084,51648000.0,-0.03963649058175278
1999-06-15,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.03541700169444084,49296000.0,0.0
1999-06-16,0.035937998443841934,0.03750000149011612,0.03541700169444084,0.03645800054073334,64416000.0,0.028968949242992093
1999-06-17,0.036198001354932785,0.036719001829624176,0.03541700169444084,0.03541700169444084,74928000.0,-0.028968949242992093
1999-06-18,0.035677000880241394,0.035677000880241394,0.03411500155925751,0.03411500155925751,158736000.0,-0.037454762726108815
1999-06-21,0.03515600040555,0.035937998443841934,0.03421200066804886,0.035937998443841934,83472000.0,0.05205797222976649
1999-06-22,0.035937998443841934,0.035937998443841934,0.03450499847531319,0.03528600186109543,193056000.0,-0.018308850754033212
1999-06-23,0.03489600121974945,0.035937998443841934,0.03450499847531319,0.035937998443841934,210912000.0,0.018308850754033212
1999-06-24,0.036198001354932785,0.036198001354932785,0.03489600121974945,0.03515600040555,115200000.0,-0.02199987596494868
1999-06-25,0.03489600121974945,0.03606799989938736,0.03489600121974945,0.035677000880241394,73536000.0,0.014710935893729626
1999-06-28,0.0368489995598793,0.0368489995598793,0.03541700169444084,0.036198001354932785,109152000.0,0.014497657985974577
1999-06-29,0.036719001829624176,0.037108998745679855,0.036198001354932785,0.03658900037407875,92688000.0,0.010743752892072411
1999-06-30,0.03776000067591667,0.03984399884939194,0.03697900101542473,0.03984399884939194,269232000.0,0.08522414139519174
1999-07-01,0.03984399884939194,0.03984399884939194,0.035677000880241394,0.03776000067591667,88992000.0,-0.05372144122745803
1999-07-02,0.03828100115060806,0.040495000779628754,0.03750000149011612,0.040495000779628754,224880000.0,0.0699281697757872
1999-07-06,0.04088500142097473,0.04088500142097473,0.04010400176048279,0.04062499850988388,198096000.0,0.0032050750166967568
1999-07-07,0.04088500142097473,0.04088500142097473,0.03984399884939194,0.03984399884939194,63120000.0,-0.01941180356502592
1999-07-08,0.04010400176048279,0.041405998170375824,0.038802001625299454,0.040754999965429306,186048000.0,0.022606730293070587
1999-07-09,0.04062499850988388,0.044530998915433884,0.04062499850988388,0.04420600086450577,211728000.0,0.08128201533538526
1999-07-12,0.046875,0.048177000135183334,0.045051999390125275,0.04622400179505348,401040000.0,0.04463863652412714
1999-07-13,0.046744998544454575,0.047005001455545425,0.04427099972963333,0.04635399952530861,138864000.0,0.002808395382121187
1999-07-14,0.04635399952530861,0.04739600047469139,0.04427099972963333,0.044530998915433884,137952000.0,-0.04012202644292584
1999-07-15,0.04492200165987015,0.04635399952530861,0.04479200020432472,0.04479200020432472,137040000.0,0.005844005111354633
1999-07-16,0.045572999864816666,0.04609400033950806,0.04479200020432472,0.04570300132036209,103872000.0,0.0201344135416357
1999-07-19,0.04583299905061722,0.04596399888396263,0.04427099972963333,0.044530998915433884,43632000.0,-0.02597841865299033
1999-07-20,0.044530998915433884,0.044530998915433884,0.042187999933958054,0.04374999925494194,178752000.0,-0.017693955723147248
1999-07-21,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.042447999119758606,112080000.0,-0.030211819115275595
1999-07-22,0.042187999933958054,0.042187999933958054,0.04010400176048279,0.040495000779628754,213264000.0,-0.04710124770502633
1999-07-23,0.04036499932408333,0.04166699945926666,0.04036499932408333,0.040495000779628754,80256000.0,0.0
1999-07-26,0.04153599962592125,0.04153599962592125,0.04062499850988388,0.04062499850988388,60528000.0,0.0032050750166967568
1999-07-27,0.04062499850988388,0.04088500142097473,0.04010400176048279,0.040754999965429306,98592000.0,0.003194926728044667
1999-07-28,0.04062499850988388,0.041926998645067215,0.040495000779628754,0.041405998170375824,244224000.0,0.015847222980938103
1999-07-29,0.04062499850988388,0.041926998645067215,0.04036499932408333,0.04179700091481209,388800000.0,0.009398834828093783
1999-07-30,0.04179700091481209,0.04296899959445,0.04166699945926666,0.041926998645067215,452304000.0,0.003105389981542306
1999-08-02,0.041926998645067215,0.042447999119758606,0.04166699945926666,0.04231800138950348,313344000.0,0.009282581800167833
1999-08-03,0.04231800138950348,0.04231800138950348,0.04088500142097473,0.0412760004401207,255216000.0,-0.024931332372566395
1999-08-04,0.04153599962592125,0.04166699945926666,0.04114599898457527,0.0412760004401207,89952000.0,0.0
1999-08-05,0.0412760004401207,0.041926998645067215,0.04062499850988388,0.041926998645067215,240576000.0,0.015648750572398562
1999-08-06,0.04179700091481209,0.04205700010061264,0.04166699945926666,0.041926998645067215,183984000.0,0.0
1999-08-09,0.04205700010061264,0.042447999119758606,0.04166699945926666,0.041926998645067215,31056000.0,0.0
1999-08-10,0.042187999933958054,0.044530998915433884,0.041926998645067215,0.04270799830555916,212064000.0,0.0184562381522948
1999-08-11,0.04349000006914139,0.04609400033950806,0.04296899959445,0.045572999864816666,197712000.0,0.06492921628629889
1999-08-12,0.04583299905061722,0.04895799979567528,0.045572999864816666,0.04778600111603737,239616000.0,0.04741729999590927
1999-08-13,0.04739600047469139,0.04830700159072876,0.046875,0.047265999019145966,84672000.0,-0.010941532716935765
1999-08-16,0.04765599966049194,0.04765599966049194,0.043880000710487366,0.04544299840927124,223440000.0,-0.03933244185087226
1999-08-17,0.045572999864816666,0.04635399952530861,0.04440100118517876,0.045572999864816666,193536000.0,0.002856674571898754
1999-08-18,0.045051999390125275,0.04713499918580055,0.044140998274087906,0.04661500081419945,279888000.0,0.022606962287793575
1999-08-19,0.049869999289512634,0.05911500006914139,0.048177000135183334,0.05651000142097473,1966992000.0,0.19249524357217096
1999-08-20,0.056641001254320145,0.057030998170375824,0.05390600115060806,0.05598999932408333,353088000.0,-0.00924454749859116
1999-08-23,0.0552080012857914,0.0552080012857914,0.05078100040555,0.05260400101542473,507984000.0,-0.06238090950580233
1999-08-24,0.051823001354932785,0.05286499857902527,0.049219001084566116,0.052344001829624176,398064000.0,-0.004954829261619054
1999-08-25,0.0524739995598793,0.052995000034570694,0.05000000074505806,0.05208300054073334,350352000.0,-0.004998742211216545
1999-08-26,0.05208300054073334,0.05286499857902527,0.05052100121974945,0.051302000880241394,275376000.0,-0.015108855380483455
1999-08-27,0.052344001829624176,0.05624999850988388,0.05208300054073334,0.0541669987142086,552384000.0,0.05434208826177578
1999-08-30,0.05507799983024597,0.056120000779628754,0.05169299989938736,0.053971000015735626,158640000.0,-0.0036249776286045865
1999-08-31,0.0541669987142086,0.05885399878025055,0.05312500149011612,0.05859399959445,786864000.0,0.08218542977823651
1999-09-01,0.05859399959445,0.05859399959445,0.054947998374700546,0.055858999490737915,565344000.0,-0.04780164599872405
1999-09-02,0.05403599888086319,0.05546899884939194,0.05286499857902527,0.0552080012857914,341088000.0,-0.01172275573402004
1999-09-03,0.05624999850988388,0.057030998170375824,0.0552080012857914,0.05559900030493736,258864000.0,0.007057327359618615
1999-09-07,0.05651000142097473,0.05651000142097473,0.05507799983024597,0.05533900111913681,124416000.0,-0.0046872966610949085
1999-09-08,0.05546899884939194,0.055858999490737915,0.0552080012857914,0.0552080012857914,170064000.0,-0.0023700306985237063
1999-09-09,0.05572900176048279,0.056120000779628754,0.05338500067591667,0.054427001625299454,209472000.0,-0.014247509482716136
1999-09-10,0.05533900111913681,0.05598999932408333,0.054947998374700546,0.0552080012857914,167424000.0,0.014247509482716136
1999-09-13,0.05546899884939194,0.05546899884939194,0.05286499857902527,0.05338500067591667,174432000.0,-0.03357807331680984
1999-09-14,0.05338500067591667,0.05338500067591667,0.051562998443841934,0.051823001354932785,250368000.0,-0.029695727982278264
1999-09-15,0.05117199942469597,0.05286499857902527,0.05078100040555,0.05221400037407875,212736000.0,0.007516573018502726
1999-09-16,0.051562998443841934,0.05208300054073334,0.05025999993085861,0.05091100186109543,158112000.0,-0.025271618544085328
1999-09-17,0.050586000084877014,0.05104200169444084,0.04895799979567528,0.05078100040555,171648000.0,-0.0025567699222524
1999-09-20,0.049869999289512634,0.05052100121974945,0.04895799979567528,0.04895799979567528,229104000.0,-0.036559493338296445
1999-09-21,0.04791700094938278,0.048177000135183334,0.04362000152468681,0.04427099972963333,737328000.0,-0.10063295448068876
1999-09-22,0.04427099972963333,0.045572999864816666,0.04166699945926666,0.04531300067901611,375984000.0,0.023264152979451058
1999-09-23,0.04544299840927124,0.045572999864816666,0.04114599898457527,0.04153599962592125,379584000.0,-0.08703346994629868
1999-09-24,0.04166699945926666,0.04270799830555916,0.03489600121974945,0.03776000067591667,684912000.0,-0.09531015289785616
1999-09-27,0.040233999490737915,0.04088500142097473,0.03776000067591667,0.04010400176048279,432000000.0,0.06022576468150076
1999-09-28,0.04016900062561035,0.04427099972963333,0.04010400176048279,0.04374999925494194,413184000.0,0.08701547191458836
1999-09-29,0.04466100037097931,0.04635399952530861,0.0395830012857914,0.040233999490737915,594048000.0,-0.08377919912485021
1999-09-30,0.04166699945926666,0.04296899959445,0.0395830012857914,0.04010400176048279,342528000.0,-0.0032362727897381482
1999-10-01,0.03945299983024597,0.04088500142097473,0.03776000067591667,0.03984399884939194,347760000.0,-0.006504323454042726
1999-10-04,0.04114599898457527,0.0412760004401207,0.04010400176048279,0.04062499850988388,177600000.0,0.01941180356502592
1999-10-05,0.04062499850988388,0.04479200020432472,0.04062499850988388,0.044530998915433884,478080000.0,0.09180194752675241
1999-10-06,0.04466100037097931,0.05208300054073334,0.04427099972963333,0.049869999289512634,1508736000.0,0.11323405381437013
1999-10-07,0.05195299908518791,0.05195299908518791,0.04635399952530861,0.04661500081419945,487296000.0,-0.06749721009611642
1999-10-08,0.04661500081419945,0.050390999764204025,0.04479200020432472,0.04895799979567528,398928000.0,0.04904038830790247
1999-10-11,0.04934899881482124,0.04947900027036667,0.04635399952530861,0.04765599966049194,544464000.0,-0.02695425032078269
1999-10-12,0.04791700094938278,0.04843800142407417,0.046875,0.047005001455545425,322992000.0,-0.013754523205974145
1999-10-13,0.046484000980854034,0.046484000980854034,0.04479200020432472,0.04570300132036209,280368000.0,-0.02809003984640901
1999-10-14,0.04583299905061722,0.04583299905061722,0.04427099972963333,0.04479200020432472,192336000.0,-0.0201344135416357
1999-10-15,0.04257800057530403,0.04479200020432472,0.042447999119758606,0.044530998915433884,210720000.0,-0.005844005111354633
1999-10-18,0.04466100037097931,0.04466100037097931,0.041926998645067215,0.042187999933958054,215184000.0,-0.05404973264792412
1999-10-19,0.04349000006914139,0.04349000006914139,0.03971400111913681,0.040495000779628754,308928000.0,-0.04095728989552505
1999-10-20,0.04114599898457527,0.042447999119758606,0.040495000779628754,0.041926998645067215,348720000.0,0.034751449535315615
1999-10-21,0.04179700091481209,0.043880000710487366,0.04062499850988388,0.043880000710487366,382128000.0,0.04552867310989006
1999-10-22,0.04374999925494194,0.04622400179505348,0.04374999925494194,0.04492200165987015,286752000.0,0.02346903782802423
1999-10-25,0.04466100037097931,0.04531300067901611,0.04270799830555916,0.04270799830555916,213840000.0,-0.05054147278561949
1999-10-26,0.044530998915433884,0.04843800142407417,0.04427099972963333,0.046875,481248000.0,0.09309826764954154
1999-10-27,0.04713499918580055,0.04739600047469139,0.04400999844074249,0.04479200020432472,214128000.0,-0.045454927682348156
1999-10-28,0.045051999390125275,0.04583299905061722,0.042447999119758606,0.04270799830555916,222768000.0,-0.04764333996719339
1999-10-29,0.04322899878025055,0.046875,0.04296899959445,0.04609400033950806,330528000.0,0.07629658041282417
1999-11-01,0.04531300067901611,0.05078100040555,0.04531300067901611,0.04895799979567528,782544000.0,0.060279986469170765
1999-11-02,0.049869999289512634,0.052344001829624176,0.04947900027036667,0.05208300054073334,837504000.0,0.0618758267870394
1999-11-03,0.0541669987142086,0.05859399959445,0.05377599969506264,0.05716099962592125,2011680000.0,0.09303323080584214
1999-11-04,0.057812999933958054,0.062369998544454575,0.057812999933958054,0.0608070008456707,1260336000.0,0.06183308671548371
1999-11-05,0.0625,0.06302099674940109,0.05598999932408333,0.05885399878025055,616368000.0,-0.032645147746165115
1999-11-08,0.057030998170375824,0.06224000081419945,0.0552080012857914,0.06054700165987015,470016000.0,0.028360170271117813
1999-11-09,0.06041700020432472,0.060676999390125275,0.05729199945926666,0.05963499844074249,272352000.0,-0.015177326472398
1999-11-10,0.05983100086450577,0.05989599972963333,0.05794300138950348,0.05911500006914139,144048000.0,-0.008757923399262957
1999-11-11,0.05911500006914139,0.0664059966802597,0.057812999933958054,0.06328099966049194,562704000.0,0.06810042026605334
1999-11-12,0.06601600348949432,0.06666699796915054,0.06224000081419945,0.06666699796915054,501504000.0,0.052124926654098847
1999-11-15,0.06712199747562408,0.06914100050926208,0.06432300060987473,0.06536500155925751,362208000.0,-0.01972307653639005
1999-11-16,0.0669270008802414,0.07291699945926666,0.06666699796915054,0.07161500304937363,723792000.0,0.09131762094347717
1999-11-17,0.07291699945926666,0.078125,0.07187499850988388,0.07434900104999542,786384000.0,0.03746564522718554
1999-11-18,0.07591100037097931,0.07656300067901611,0.07395800203084946,0.07460899651050568,235968000.0,0.0034908595549851817
1999-11-19,0.08359400182962418,0.09244800359010696,0.08333300054073334,0.0893229991197586,2165184000.0,0.17999790706179208
1999-11-22,0.09160199761390686,0.09166699647903442,0.08385399729013443,0.08919300138950348,540192000.0,-0.001456426906981001
1999-11-23,0.08007799834012985,0.0837239995598793,0.07916700094938278,0.08281300216913223,553248000.0,-0.07421749665760657
1999-11-24,0.08242200314998627,0.08333300054073334,0.07408899813890457,0.08020800352096558,406848000.0,-0.03196177567221792
1999-11-26,0.07942699640989304,0.08020800352096558,0.07708299905061722,0.07968799769878387,71760000.0,-0.006504323454042726
1999-11-29,0.07942699640989304,0.08046899735927582,0.07500000298023224,0.07682300359010696,298608000.0,-0.03661485974749201
1999-11-30,0.07708299905061722,0.07838500291109085,0.07213500142097473,0.07213500142097473,314688000.0,-0.06296473812098657
1999-12-01,0.07213500142097473,0.07682300359010696,0.07213500142097473,0.07578100264072418,223536000.0,0.04930825334756683
1999-12-02,0.07604199647903442,0.08242200314998627,0.07604199647903442,0.08138000220060349,309888000.0,0.07128193317050124
1999-12-03,0.08216100186109543,0.08359400182962418,0.07838500291109085,0.07942699640989304,342768000.0,-0.024291253987814176
1999-12-06,0.07968799769878387,0.0820309966802597,0.07968799769878387,0.08164100348949432,178608000.0,0.027493313879345838
1999-12-07,0.08229199796915054,0.08242200314998627,0.07578100264072418,0.07890599966049194,186384000.0,-0.03407436322096746
1999-12-08,0.07864599674940109,0.08320300281047821,0.07838500291109085,0.08242200314998627,201696000.0,0.04359516350371484
1999-12-09,0.08229199796915054,0.08437500149011612,0.07708299905061722,0.07994800060987473,214944000.0,-0.03047599882821972
1999-12-10,0.08138000220060349,0.08177100121974945,0.07760400325059891,0.07903599739074707,98304000.0,-0.011473019102591131
1999-12-13,0.078125,0.0808589980006218,0.07708299905061722,0.07877600193023682,183840000.0,-0.0032950054097420356
1999-12-14,0.07890599966049194,0.0808589980006218,0.07669299840927124,0.07747399806976318,273888000.0,-0.0166660351619643
1999-12-15,0.07695300132036209,0.07734400033950806,0.07317700237035751,0.07500000298023224,205968000.0,-0.03245421801365067
1999-12-16,0.0753910019993782,0.07656300067901611,0.0742190033197403,0.07447899878025055,132576000.0,-0.006970963194356639
1999-12-17,0.07656300067901611,0.07955700159072876,0.07617200165987015,0.07838500291109085,262080000.0,0.05111542958047721
1999-12-20,0.07851599901914597,0.08642599731683731,0.07578100264072418,0.08489599823951721,402432000.0,0.07979433755953425
1999-12-21,0.08489599823951721,0.08867199718952179,0.08177100121974945,0.08854199945926666,388368000.0,0.04205005238389026
1999-12-22,0.08880200237035751,0.09166699647903442,0.0854170024394989,0.09062500298023224,251184000.0,0.023253136457874746
1999-12-23,0.09075500071048737,0.09687499701976776,0.09036500006914139,0.09661500155925751,280224000.0,0.06400387874568025
1999-12-27,0.09869799762964249,0.09882800281047821,0.09192699939012527,0.09296900033950806,202416000.0,-0.038467916901979926
1999-12-28,0.09296900033950806,0.09635400027036667,0.09244800359010696,0.09270799905061722,179184000.0,-0.0028113494041170917
1999-12-29,0.09251300245523453,0.09687499701976776,0.09244800359010696,0.09583300352096558,132144000.0,0.03315237154327155
1999-12-30,0.09583300352096558,0.09726600348949432,0.09427099674940109,0.09661500155925751,139776000.0,0.008126894762825465
1999-12-31,0.09641899913549423,0.09791699796915054,0.09609399735927582,0.09778600186109543,127344000.0,0.012047411736171743
2000-01-03,0.09843800216913223,0.09921900182962418,0.09192699939012527,0.09752599895000458,300912000.0,-0.0026624381870918867
2000-01-04,0.09583300352096558,0.09609399735927582,0.09010399878025055,0.09492199867963791,300480000.0,-0.02706351054425049
